IdCompra,Fecha,Fecha_Año,Fecha_Mes,Fecha_Periodo,IdProducto,Cantidad,Precio,IdProveedor
6339,7/27/2018,2018,07,201807,43020,7,443.72,12
6340,7/27/2018,2018,07,201807,43022,4,336.21,6
6341,7/27/2018,2018,07,201807,43024,9,314.49,14
6342,7/27/2018,2018,07,201807,43026,1,325.99,8
6343,7/27/2018,2018,07,201807,42754,9,854.55,6
6344,7/27/2018,2018,07,201807,42755,21,687.11,8
6345,7/27/2018,2018,07,201807,42757,2,1221.4,7
6346,7/27/2018,2018,07,201807,42758,3,1400.73,2
6347,7/27/2018,2018,07,201807,42759,8,1291.67,14
6348,7/27/2018,2018,07,201807,42761,5,834.74,7
6349,7/27/2018,2018,07,201807,42764,5,921.23,8
6350,7/27/2018,2018,07,201807,42769,17,2135.32,2
6351,7/27/2018,2018,07,201807,42772,12,4341.33,7
6352,7/27/2018,2018,07,201807,42773,4,6030.34,4
6353,7/27/2018,2018,07,201807,42776,5,1119.79,8
6354,7/27/2018,2018,07,201807,42781,10,1320.7,8
6355,7/27/2018,2018,07,201807,42783,3,1716.92,12
6356,7/27/2018,2018,07,201807,42785,6,988.67,5
6357,7/27/2018,2018,07,201807,42788,3,257.5,10
6358,7/27/2018,2018,07,201807,42792,10,340.15,11
6359,7/27/2018,2018,07,201807,42796,9,291.31,10
6360,7/27/2018,2018,07,201807,42799,9,1171.11,11
6361,7/27/2018,2018,07,201807,42801,11,1720.82,13
6362,7/27/2018,2018,07,201807,42850,24,204.2,7
6363,7/27/2018,2018,07,201807,42851,12,10614,14
6364,7/27/2018,2018,07,201807,42926,4,48.84,12
6365,7/27/2018,2018,07,201807,42930,2,115.63,6
6366,7/27/2018,2018,07,201807,42931,4,196.76,5
6367,7/27/2018,2018,07,201807,42853,7,559.09,8
6368,7/27/2018,2018,07,201807,42854,5,809.47,2
6369,7/27/2018,2018,07,201807,42899,4,142.16,12
6370,7/27/2018,2018,07,201807,42932,6,116.65,6
6371,7/27/2018,2018,07,201807,42973,7,90.14,10
6372,7/27/2018,2018,07,201807,42975,7,137.01,9
6373,7/27/2018,2018,07,201807,42976,4,171.81,12
6374,7/27/2018,2018,07,201807,42977,1,69.56,9
6375,7/27/2018,2018,07,201807,42978,30,73.84,13
6376,7/27/2018,2018,07,201807,42979,16,70.21,3
6377,7/27/2018,2018,07,201807,42982,2,9.2,12
6378,8/31/2018,2018,08,201808,42833,4,500.03,11
6379,8/31/2018,2018,08,201808,42834,5,607,11
6380,8/31/2018,2018,08,201808,42836,6,510.53,7
6381,8/31/2018,2018,08,201808,42837,2,342.75,10
6382,8/31/2018,2018,08,201808,42838,15,696.01,4
6383,8/31/2018,2018,08,201808,42841,10,262.59,7
6384,8/31/2018,2018,08,201808,42842,5,252.37,5
6385,8/31/2018,2018,08,201808,42844,14,1226.21,1
6386,8/31/2018,2018,08,201808,42845,8,576.12,11
6387,8/31/2018,2018,08,201808,42846,24,1985.96,6
6388,8/31/2018,2018,08,201808,42855,6,811.42,13
6389,8/31/2018,2018,08,201808,42857,3,329.9,5
6390,8/31/2018,2018,08,201808,42859,13,430.17,12
6391,8/31/2018,2018,08,201808,42861,12,423.48,3
6392,8/31/2018,2018,08,201808,42862,7,340.96,12
6393,8/31/2018,2018,08,201808,42863,11,310.01,5
6394,8/31/2018,2018,08,201808,42984,7,189.44,4
6395,8/31/2018,2018,08,201808,42909,3,1066.81,14
6396,8/31/2018,2018,08,201808,42910,9,1007.63,14
6397,8/31/2018,2018,08,201808,42911,3,1191.96,2
6398,8/31/2018,2018,08,201808,42912,2,1304.52,6
6399,8/31/2018,2018,08,201808,42913,1,959.6,4
6400,8/31/2018,2018,08,201808,42914,23,1008.01,2
6401,8/31/2018,2018,08,201808,42915,9,1173.25,5
6402,8/31/2018,2018,08,201808,42917,11,94644.5,6
6403,8/31/2018,2018,08,201808,42918,11,537.95,7
6404,8/31/2018,2018,08,201808,42919,16,415.12,8
6405,8/31/2018,2018,08,201808,42920,5,607.44,1
6406,8/31/2018,2018,08,201808,42921,8,494.09,14
6407,8/31/2018,2018,08,201808,42923,2,525.22,3
6408,8/31/2018,2018,08,201808,42924,16,471.14,7
6409,8/31/2018,2018,08,201808,42933,12,776.82,14
6410,8/31/2018,2018,08,201808,42939,7,2037.98,11
6411,8/31/2018,2018,08,201808,42941,5,2244.88,9
6412,8/31/2018,2018,08,201808,42943,17,1688.62,2
6413,8/31/2018,2018,08,201808,42945,11,2194.84,13
6414,8/31/2018,2018,08,201808,42947,1,2026.2,10
6415,8/31/2018,2018,08,201808,42949,2,1295.92,5
6416,8/31/2018,2018,08,201808,42950,8,1707.21,13
6417,8/31/2018,2018,08,201808,42956,8,1473.75,10
6418,8/31/2018,2018,08,201808,42958,3,2342.22,2
6419,8/31/2018,2018,08,201808,42959,7,3242.94,7
6420,8/31/2018,2018,08,201808,42960,15,2659.57,13
6421,8/31/2018,2018,08,201808,42961,6,1820.43,8
6422,8/31/2018,2018,08,201808,42962,9,1767.58,10
6423,8/31/2018,2018,08,201808,42963,18,1779.73,8
6424,8/31/2018,2018,08,201808,42965,5,1737.65,4
6425,8/31/2018,2018,08,201808,42966,5,2522.96,7
6426,8/31/2018,2018,08,201808,42970,6,2204.75,11
6427,8/31/2018,2018,08,201808,42971,5,1730.41,10
6428,8/31/2018,2018,08,201808,43028,5,644.58,7
6429,8/31/2018,2018,08,201808,43030,5,734.86,5
6430,8/31/2018,2018,08,201808,43036,3,564.14,8
6431,8/31/2018,2018,08,201808,43037,8,879.67,7
6432,8/31/2018,2018,08,201808,43038,26,722.63,7
6433,8/31/2018,2018,08,201808,43039,3,504.46,12
6434,8/31/2018,2018,08,201808,43040,12,560.8,1
6435,8/31/2018,2018,08,201808,43041,15,586.78,13
6436,8/31/2018,2018,08,201808,43042,12,737.59,3
6437,8/31/2018,2018,08,201808,43043,3,811.19,7
6438,8/31/2018,2018,08,201808,42816,9,786.91,13
6439,8/31/2018,2018,08,201808,42822,4,546.7,2
6440,8/31/2018,2018,08,201808,42823,18,552,8
6441,8/31/2018,2018,08,201808,42824,5,442.49,8
6442,8/31/2018,2018,08,201808,42825,7,364.19,13
6443,8/31/2018,2018,08,201808,42827,18,380.63,12
6444,8/31/2018,2018,08,201808,42829,17,620.82,3
6445,8/31/2018,2018,08,201808,42831,7,277.45,11
6446,8/31/2018,2018,08,201808,42810,2,970.06,2
6447,8/31/2018,2018,08,201808,42812,9,236.35,3
6448,8/31/2018,2018,08,201808,42814,18,289.95,11
6449,8/31/2018,2018,08,201808,42815,19,467.28,10
6450,8/31/2018,2018,08,201808,42902,4,203.07,4
6451,8/31/2018,2018,08,201808,42903,17,194.21,9
6452,8/31/2018,2018,08,201808,42904,2,95.31,12
6453,8/31/2018,2018,08,201808,42906,20,252.73,4
6454,8/31/2018,2018,08,201808,42864,10,144.2,10
6455,8/31/2018,2018,08,201808,42865,2,141.43,4
6456,8/31/2018,2018,08,201808,42866,3,137.59,1
6457,8/31/2018,2018,08,201808,42867,12,143.65,12
6458,8/31/2018,2018,08,201808,42868,13,135.48,12
6459,8/31/2018,2018,08,201808,42871,4,434.2,2
6460,8/31/2018,2018,08,201808,42872,11,361.95,7
6461,8/31/2018,2018,08,201808,42873,3,432.43,1
6462,8/31/2018,2018,08,201808,42875,12,405.45,7
6463,8/31/2018,2018,08,201808,42876,7,376.16,2
6464,8/31/2018,2018,08,201808,42878,14,441.71,6
6465,8/31/2018,2018,08,201808,42881,18,381.08,3
6466,8/31/2018,2018,08,201808,42882,1,359.28,11
6467,8/31/2018,2018,08,201808,42884,3,325.66,9
6468,8/31/2018,2018,08,201808,42885,5,316.86,9
6469,8/31/2018,2018,08,201808,42890,15,332.38,4
6470,8/31/2018,2018,08,201808,42892,13,336.18,7
6471,8/31/2018,2018,08,201808,42893,5,410.01,12
6472,8/31/2018,2018,08,201808,42894,5,343.05,3
6473,8/31/2018,2018,08,201808,42897,3,408.7,3
6474,8/31/2018,2018,08,201808,42898,10,361.97,4
6475,8/31/2018,2018,08,201808,42986,3,212.64,7
6476,8/31/2018,2018,08,201808,42988,6,405.04,8
6477,8/31/2018,2018,08,201808,42989,4,317.29,11
6478,8/31/2018,2018,08,201808,42990,6,272.94,10
6479,8/31/2018,2018,08,201808,42992,5,406.44,10
6480,8/31/2018,2018,08,201808,42995,8,279.67,12
6481,8/31/2018,2018,08,201808,42997,7,297.16,3
6482,8/31/2018,2018,08,201808,42998,11,,2
6483,8/31/2018,2018,08,201808,43000,22,23272,2
6484,8/31/2018,2018,08,201808,43002,3,262.15,9
6485,8/31/2018,2018,08,201808,43010,1,254.22,4
6486,8/31/2018,2018,08,201808,43011,4,253.48,12
6487,8/31/2018,2018,08,201808,43012,2,337.8,7
6488,8/31/2018,2018,08,201808,43013,7,249.39,7
6489,8/31/2018,2018,08,201808,43014,13,338.9,9
6490,8/31/2018,2018,08,201808,43015,7,380.02,11
6491,8/31/2018,2018,08,201808,43016,4,324.57,5
6492,8/31/2018,2018,08,201808,43019,32,309.68,8
6493,8/31/2018,2018,08,201808,43022,13,288.75,4
6494,8/31/2018,2018,08,201808,43026,3,367.33,12
6495,8/31/2018,2018,08,201808,42754,28,954.37,9
6496,8/31/2018,2018,08,201808,42755,5,845.8,13
6497,8/31/2018,2018,08,201808,42756,18,,4
6498,8/31/2018,2018,08,201808,42757,2,1322.27,9
6499,8/31/2018,2018,08,201808,42759,18,1124.99,9
6500,8/31/2018,2018,08,201808,42760,6,1274.98,4
6501,8/31/2018,2018,08,201808,42761,21,870.1,10
6502,8/31/2018,2018,08,201808,42762,1,1373.31,11
6503,8/31/2018,2018,08,201808,42763,22,1689.16,11
6504,8/31/2018,2018,08,201808,42764,7,1087.18,2
6505,8/31/2018,2018,08,201808,42765,12,1226.08,11
6506,8/31/2018,2018,08,201808,42768,5,1190.96,10
6507,8/31/2018,2018,08,201808,42770,18,2339.73,2
6508,8/31/2018,2018,08,201808,42774,14,434491,9
6509,8/31/2018,2018,08,201808,42775,5,2251.69,11
6510,8/31/2018,2018,08,201808,42776,7,1127.06,2
6511,8/31/2018,2018,08,201808,42779,34,7474.07,5
6512,8/31/2018,2018,08,201808,42783,5,1957.05,9
6513,8/31/2018,2018,08,201808,42789,2,157.64,11
6514,8/31/2018,2018,08,201808,42790,4,532.2,13
6515,8/31/2018,2018,08,201808,42792,13,326.69,14
6516,8/31/2018,2018,08,201808,42799,5,974.34,1
6517,8/31/2018,2018,08,201808,42800,17,1252.66,5
6518,8/31/2018,2018,08,201808,42850,9,188.8,2
6519,8/31/2018,2018,08,201808,42851,1,102.56,3
6520,8/31/2018,2018,08,201808,42926,2,48.93,13
6521,8/31/2018,2018,08,201808,42930,14,114.54,12
6522,8/31/2018,2018,08,201808,42931,10,199.81,2
6523,8/31/2018,2018,08,201808,42852,15,108.01,5
6524,8/31/2018,2018,08,201808,42853,8,578.24,9
6525,8/31/2018,2018,08,201808,42899,7,128.2,3
6526,8/31/2018,2018,08,201808,42900,22,162.46,11
6527,8/31/2018,2018,08,201808,42928,5,80.57,9
6528,8/31/2018,2018,08,201808,42932,12,108.85,9
6529,8/31/2018,2018,08,201808,42973,5,90.48,4
6530,8/31/2018,2018,08,201808,42974,14,130.69,12
6531,8/31/2018,2018,08,201808,42975,16,,4
6532,8/31/2018,2018,08,201808,42977,21,,7
6533,8/31/2018,2018,08,201808,42978,9,87.25,2
6534,8/31/2018,2018,08,201808,42980,19,82.44,7
6535,8/31/2018,2018,08,201808,42981,6,32.13,9
6536,8/31/2018,2018,08,201808,42982,16,9.09,12
6537,9/28/2018,2018,09,201809,42833,9,,3
6538,9/28/2018,2018,09,201809,42839,9,217.88,10
6539,9/28/2018,2018,09,201809,42841,13,264.38,4
6540,9/28/2018,2018,09,201809,42844,10,1107.03,7
6541,9/28/2018,2018,09,201809,42846,18,2038.08,14
6542,9/28/2018,2018,09,201809,42847,9,2185.41,10
6543,9/28/2018,2018,09,201809,42855,10,776.52,12
6544,9/28/2018,2018,09,201809,42857,4,350.3,14
6545,9/28/2018,2018,09,201809,42858,11,379.31,6
6546,9/28/2018,2018,09,201809,42859,11,389.62,13
6547,9/28/2018,2018,09,201809,42860,7,362.32,12
6548,9/28/2018,2018,09,201809,42984,4,18922,3
6549,9/28/2018,2018,09,201809,42908,24,898.33,7
6550,9/28/2018,2018,09,201809,42911,7,1112.92,5
6551,9/28/2018,2018,09,201809,42913,8,1026.51,8
6552,9/28/2018,2018,09,201809,42914,5,1072.38,5
6553,9/28/2018,2018,09,201809,42915,11,1397.46,7
6554,9/28/2018,2018,09,201809,42916,6,943.08,5
6555,9/28/2018,2018,09,201809,42917,5,89356.5,6
6556,9/28/2018,2018,09,201809,42918,5,568.87,8
6557,9/28/2018,2018,09,201809,42920,17,494.37,7
6558,9/28/2018,2018,09,201809,42921,4,498.65,10
6559,9/28/2018,2018,09,201809,42924,9,406.08,13
6560,9/28/2018,2018,09,201809,42925,12,2.31,3
6561,9/28/2018,2018,09,201809,42933,5,,8
6562,9/28/2018,2018,09,201809,42936,4,2355.26,8
6563,9/28/2018,2018,09,201809,42937,3,1845.53,2
6564,9/28/2018,2018,09,201809,42939,3,2180.18,2
6565,9/28/2018,2018,09,201809,42940,7,1645.47,6
6566,9/28/2018,2018,09,201809,42942,11,1905.19,11
6567,9/28/2018,2018,09,201809,42943,12,1521.16,5
6568,9/28/2018,2018,09,201809,42945,4,2103.28,9
6569,9/28/2018,2018,09,201809,42948,5,1850.17,13
6570,9/28/2018,2018,09,201809,42949,2,1282.74,3
6571,9/28/2018,2018,09,201809,42950,1,2074.6,1
6572,9/28/2018,2018,09,201809,42951,3,2350.26,11
6573,9/28/2018,2018,09,201809,42952,10,2660.45,6
6574,9/28/2018,2018,09,201809,42955,24,1537.66,9
6575,9/28/2018,2018,09,201809,42956,5,,7
6576,9/28/2018,2018,09,201809,42957,5,1687.29,5
6577,9/28/2018,2018,09,201809,42960,5,3173.95,4
6578,9/28/2018,2018,09,201809,42961,8,1780.37,12
6579,9/28/2018,2018,09,201809,42965,11,1605.62,8
6580,9/28/2018,2018,09,201809,42968,8,2570.22,7
6581,9/28/2018,2018,09,201809,42969,13,2611.5,8
6582,9/28/2018,2018,09,201809,42971,7,1868.67,11
6583,9/28/2018,2018,09,201809,42972,16,2078.48,3
6584,9/28/2018,2018,09,201809,43029,3,870.97,2
6585,9/28/2018,2018,09,201809,43031,19,734.25,1
6586,9/28/2018,2018,09,201809,43033,8,738.15,2
6587,9/28/2018,2018,09,201809,43034,10,716.47,5
6588,9/28/2018,2018,09,201809,43035,17,727.55,4
6589,9/28/2018,2018,09,201809,43036,20,559.08,2
6590,9/28/2018,2018,09,201809,43037,17,872.27,3
6591,9/28/2018,2018,09,201809,43038,7,796.09,13
6592,9/28/2018,2018,09,201809,43040,6,490.33,14
6593,9/28/2018,2018,09,201809,43042,13,825.18,2
6594,9/28/2018,2018,09,201809,43043,2,695.99,5
6595,9/28/2018,2018,09,201809,42821,11,500.52,7
6596,9/28/2018,2018,09,201809,42823,7,585.21,6
6597,9/28/2018,2018,09,201809,42825,6,381.96,13
6598,9/28/2018,2018,09,201809,42827,10,342.15,2
6599,9/28/2018,2018,09,201809,42828,11,554.02,8
6600,9/28/2018,2018,09,201809,42829,1,617.34,3
6601,9/28/2018,2018,09,201809,42830,6,385.63,10
6602,9/28/2018,2018,09,201809,42831,2,232.43,11
6603,9/28/2018,2018,09,201809,42810,21,904.28,8
6604,9/28/2018,2018,09,201809,42811,5,1570.76,13
6605,9/28/2018,2018,09,201809,42812,5,246.77,3
6606,9/28/2018,2018,09,201809,42902,29,167.17,6
6607,9/28/2018,2018,09,201809,42867,5,148.35,3
6608,9/28/2018,2018,09,201809,42872,17,417.3,6
6609,9/28/2018,2018,09,201809,42873,17,384.43,1
6610,9/28/2018,2018,09,201809,42874,9,447.26,8
6611,9/28/2018,2018,09,201809,42876,10,425.43,13
6612,9/28/2018,2018,09,201809,42877,6,342.02,3
6613,9/28/2018,2018,09,201809,42878,3,418.85,7
6614,9/28/2018,2018,09,201809,42880,6,417.24,9
6615,9/28/2018,2018,09,201809,42881,6,304.32,14
6616,9/28/2018,2018,09,201809,42882,8,383.19,13
6617,9/28/2018,2018,09,201809,42884,8,327.07,11
6618,9/28/2018,2018,09,201809,42888,13,381.88,11
6619,9/28/2018,2018,09,201809,42891,4,315.54,8
6620,9/28/2018,2018,09,201809,42895,6,366.26,8
6621,9/28/2018,2018,09,201809,42986,11,266.05,4
6622,9/28/2018,2018,09,201809,42987,3,329.69,7
6623,9/28/2018,2018,09,201809,42992,13,426.07,11
6624,9/28/2018,2018,09,201809,42993,9,344.11,6
6625,9/28/2018,2018,09,201809,42994,6,414.23,9
6626,9/28/2018,2018,09,201809,42997,9,343.35,4
6627,9/28/2018,2018,09,201809,42998,15,380.56,9
6628,9/28/2018,2018,09,201809,43003,3,281.41,9
6629,9/28/2018,2018,09,201809,43005,11,298.75,9
6630,9/28/2018,2018,09,201809,43006,6,404.73,11
6631,9/28/2018,2018,09,201809,43007,7,255,11
6632,9/28/2018,2018,09,201809,43010,1,258.38,11
6633,9/28/2018,2018,09,201809,43011,5,269.19,3
6634,9/28/2018,2018,09,201809,43012,4,315.7,8
6635,9/28/2018,2018,09,201809,43013,10,262.13,2
6636,9/28/2018,2018,09,201809,43014,4,364.24,14
6637,9/28/2018,2018,09,201809,43017,6,233.66,3
6638,9/28/2018,2018,09,201809,43018,7,272.83,4
6639,9/28/2018,2018,09,201809,43019,2,298.59,3
6640,9/28/2018,2018,09,201809,43020,11,439.03,13
6641,9/28/2018,2018,09,201809,43021,16,336.97,8
6642,9/28/2018,2018,09,201809,43022,1,286.46,5
6643,9/28/2018,2018,09,201809,43024,11,401.04,9
6644,9/28/2018,2018,09,201809,43025,5,345.04,2
6645,9/28/2018,2018,09,201809,43026,10,356.23,6
6646,9/28/2018,2018,09,201809,43027,15,291.38,4
6647,9/28/2018,2018,09,201809,42755,6,666.42,12
6648,9/28/2018,2018,09,201809,42756,1,466.11,11
6649,9/28/2018,2018,09,201809,42758,25,1299.8,13
6650,9/28/2018,2018,09,201809,42759,3,1179,14
6651,9/28/2018,2018,09,201809,42762,5,1462.44,2
6652,9/28/2018,2018,09,201809,42763,3,1422.19,6
6653,9/28/2018,2018,09,201809,42764,20,1053.34,10
6654,9/28/2018,2018,09,201809,42765,5,1321.06,6
6655,9/28/2018,2018,09,201809,42769,10,2426.13,6
6656,9/28/2018,2018,09,201809,42770,3,2388.85,4
6657,9/28/2018,2018,09,201809,42771,11,1972.09,5
6658,9/28/2018,2018,09,201809,42775,5,2044.35,12
6659,9/28/2018,2018,09,201809,42779,7,7315.05,3
6660,9/28/2018,2018,09,201809,42780,9,2533.88,7
6661,9/28/2018,2018,09,201809,42781,10,1352.01,1
6662,9/28/2018,2018,09,201809,42783,8,1847.74,11
6663,9/28/2018,2018,09,201809,42784,9,1195.78,7
6664,9/28/2018,2018,09,201809,42786,2,604.06,12
6665,9/28/2018,2018,09,201809,42791,13,172.34,10
6666,9/28/2018,2018,09,201809,42793,2,59800,9
6667,9/28/2018,2018,09,201809,42796,1,299.7,12
6668,9/28/2018,2018,09,201809,42798,1,1013.18,8
6669,9/28/2018,2018,09,201809,42800,8,997.75,6
6670,9/28/2018,2018,09,201809,42851,8,83.83,11
6671,9/28/2018,2018,09,201809,42927,9,68.74,2
6672,9/28/2018,2018,09,201809,42929,11,228.05,13
6673,9/28/2018,2018,09,201809,42852,6,,1
6674,9/28/2018,2018,09,201809,42853,5,453.56,5
6675,9/28/2018,2018,09,201809,42854,4,700.78,2
6676,9/28/2018,2018,09,201809,42901,5,124.46,4
6677,9/28/2018,2018,09,201809,42928,11,,7
6678,9/28/2018,2018,09,201809,42973,8,97.3,12
6679,9/28/2018,2018,09,201809,42975,4,135.43,11
6680,9/28/2018,2018,09,201809,42976,6,137.1,1
6681,9/28/2018,2018,09,201809,42977,10,85.27,7
6682,9/28/2018,2018,09,201809,42978,3,80.68,9
6683,9/28/2018,2018,09,201809,42982,14,8.97,7
6684,10/26/2018,2018,01,201801,42833,8,631.13,2
6685,10/26/2018,2018,01,201801,42834,13,497.21,9
6686,10/26/2018,2018,01,201801,42836,12,635.55,7
6687,10/26/2018,2018,01,201801,42837,5,329.81,9
6688,10/26/2018,2018,01,201801,42838,8,600.83,7
6689,10/26/2018,2018,01,201801,42839,5,236.43,10
6690,10/26/2018,2018,01,201801,42840,4,231.9,10
6691,10/26/2018,2018,01,201801,42841,7,225.74,10
6692,10/26/2018,2018,01,201801,42845,3,651.92,6
6693,10/26/2018,2018,01,201801,42856,6,337.42,2
6694,10/26/2018,2018,01,201801,42857,6,400.1,7
6695,10/26/2018,2018,01,201801,42859,5,436.33,5
6696,10/26/2018,2018,01,201801,42860,29,406.49,9
6697,10/26/2018,2018,01,201801,42861,3,371.75,8
6698,10/26/2018,2018,01,201801,42862,1,396.07,7
6699,10/26/2018,2018,01,201801,42983,4,271.31,8
6700,10/26/2018,2018,01,201801,42984,18,161.81,8
6701,10/26/2018,2018,01,201801,42908,7,1007.76,11
6702,10/26/2018,2018,01,201801,42909,1,919.35,5
6703,10/26/2018,2018,01,201801,42915,3,1098.59,14
6704,10/26/2018,2018,01,201801,42916,7,876.09,4
6705,10/26/2018,2018,01,201801,42918,6,537.22,11
6706,10/26/2018,2018,01,201801,42924,5,391.76,9
6707,10/26/2018,2018,01,201801,42933,12,879.05,8
6708,10/26/2018,2018,01,201801,42934,8,1100.35,1
6709,10/26/2018,2018,01,201801,42935,5,1567,6
6710,10/26/2018,2018,01,201801,42936,12,2256.3,7
6711,10/26/2018,2018,01,201801,42937,11,1557.54,11
6712,10/26/2018,2018,01,201801,42940,14,1572.93,10
6713,10/26/2018,2018,01,201801,42943,13,1519.45,12
6714,10/26/2018,2018,01,201801,42945,8,2124.34,4
6715,10/26/2018,2018,01,201801,42946,8,1325.58,3
6716,10/26/2018,2018,01,201801,42947,1,2181.54,7
6717,10/26/2018,2018,01,201801,42948,10,1705.77,7
6718,10/26/2018,2018,01,201801,42949,8,1563.19,4
6719,10/26/2018,2018,01,201801,42950,13,1902.97,4
6720,10/26/2018,2018,01,201801,42952,13,2941.41,5
6721,10/26/2018,2018,01,201801,42953,2,2225.54,3
6722,10/26/2018,2018,01,201801,42957,4,172595,5
6723,10/26/2018,2018,01,201801,42958,22,2664.62,7
6724,10/26/2018,2018,01,201801,42959,13,3064.85,14
6725,10/26/2018,2018,01,201801,42961,13,1980.47,9
6726,10/26/2018,2018,01,201801,42963,6,1599.69,2
6727,10/26/2018,2018,01,201801,42965,3,1575.92,13
6728,10/26/2018,2018,01,201801,42966,3,2496.09,2
6729,10/26/2018,2018,01,201801,42970,8,1859.04,2
6730,10/26/2018,2018,01,201801,42971,4,1720.78,6
6731,10/26/2018,2018,01,201801,43032,6,682.28,5
6732,10/26/2018,2018,01,201801,43034,18,655.68,7
6733,10/26/2018,2018,01,201801,43037,21,812.85,2
6734,10/26/2018,2018,01,201801,43041,7,591.8,4
6735,10/26/2018,2018,01,201801,43043,22,779.4,2
6736,10/26/2018,2018,01,201801,42816,7,861.31,12
6737,10/26/2018,2018,01,201801,42818,16,1435.24,4
6738,10/26/2018,2018,01,201801,42819,4,566.07,6
6739,10/26/2018,2018,01,201801,42820,6,468.83,7
6740,10/26/2018,2018,01,201801,42821,10,455.53,10
6741,10/26/2018,2018,01,201801,42823,25,689.15,3
6742,10/26/2018,2018,01,201801,42824,2,433.23,12
6743,10/26/2018,2018,01,201801,42827,7,356.63,11
6744,10/26/2018,2018,01,201801,42831,8,,14
6745,10/26/2018,2018,01,201801,42848,5,1145.69,13
6746,10/26/2018,2018,01,201801,42849,16,1212.29,7
6747,10/26/2018,2018,01,201801,42810,9,788.7,13
6748,10/26/2018,2018,01,201801,42814,8,280.62,2
6749,10/26/2018,2018,01,201801,42815,7,422.12,11
6750,10/26/2018,2018,01,201801,42902,2,165.67,3
6751,10/26/2018,2018,01,201801,42904,7,102.51,12
6752,10/26/2018,2018,01,201801,42737,15,1008.95,7
6753,10/26/2018,2018,01,201801,42864,2,155.37,6
6754,10/26/2018,2018,01,201801,42865,10,125.02,13
6755,10/26/2018,2018,01,201801,42867,4,154.76,2
6756,10/26/2018,2018,01,201801,42871,5,365.39,4
6757,10/26/2018,2018,01,201801,42873,2,336.62,1
6758,10/26/2018,2018,01,201801,42876,9,376.05,8
6759,10/26/2018,2018,01,201801,42878,12,387.02,7
6760,10/26/2018,2018,01,201801,42879,8,424.65,7
6761,10/26/2018,2018,01,201801,42880,9,338.27,11
6762,10/26/2018,2018,01,201801,42882,5,,7
6763,10/26/2018,2018,01,201801,42883,2,324.02,10
6764,10/26/2018,2018,01,201801,42885,7,355.65,10
6765,10/26/2018,2018,01,201801,42886,3,381.23,7
6766,10/26/2018,2018,01,201801,42887,3,378.43,7
6767,10/26/2018,2018,01,201801,42888,2,359.69,1
6768,10/26/2018,2018,01,201801,42890,5,,11
6769,10/26/2018,2018,01,201801,42891,5,,6
6770,10/26/2018,2018,01,201801,42896,18,312.2,10
6771,10/26/2018,2018,01,201801,42897,2,406.44,8
6772,10/26/2018,2018,01,201801,42985,5,1118.27,4
6773,10/26/2018,2018,01,201801,42989,12,303.55,1
6774,10/26/2018,2018,01,201801,42990,9,233.51,5
6775,10/26/2018,2018,01,201801,42993,10,342.35,12
6776,10/26/2018,2018,01,201801,42996,10,393.06,2
6777,10/26/2018,2018,01,201801,42998,15,356.15,7
6778,10/26/2018,2018,01,201801,43001,1,482.78,4
6779,10/26/2018,2018,01,201801,43003,12,273.15,11
6780,10/26/2018,2018,01,201801,43004,20,291.77,9
6781,10/26/2018,2018,01,201801,43005,3,292.02,9
6782,10/26/2018,2018,01,201801,43006,2,399.46,10
6783,10/26/2018,2018,01,201801,43007,10,262.58,8
6784,10/26/2018,2018,01,201801,43008,5,245.52,4
6785,10/26/2018,2018,01,201801,43011,4,260.75,6
6786,10/26/2018,2018,01,201801,43015,12,319.01,7
6787,10/26/2018,2018,01,201801,43016,10,293.21,8
6788,10/26/2018,2018,01,201801,43018,10,277.4,1
6789,10/26/2018,2018,01,201801,43019,16,307.5,13
6790,10/26/2018,2018,01,201801,43020,10,351.82,12
6791,10/26/2018,2018,01,201801,43022,16,328.1,11
6792,10/26/2018,2018,01,201801,43025,3,382.84,13
6793,10/26/2018,2018,01,201801,43026,2,367.9,9
6794,10/26/2018,2018,01,201801,42754,2,912.83,14
6795,10/26/2018,2018,01,201801,42755,9,722.48,3
6796,10/26/2018,2018,01,201801,42757,1,113261,10
6797,10/26/2018,2018,01,201801,42758,5,1281.5,12
6798,10/26/2018,2018,01,201801,42759,6,1111.55,4
6799,10/26/2018,2018,01,201801,42762,28,1620.16,8
6800,10/26/2018,2018,01,201801,42763,12,1427.8,13
6801,10/26/2018,2018,01,201801,42764,12,1038.89,4
6802,10/26/2018,2018,01,201801,42765,13,1504.08,9
6803,10/26/2018,2018,01,201801,42768,6,1218.03,13
6804,10/26/2018,2018,01,201801,42769,4,2139.86,11
6805,10/26/2018,2018,01,201801,42770,6,2278.58,13
6806,10/26/2018,2018,01,201801,42773,2,577223,13
6807,10/26/2018,2018,01,201801,42776,5,1072.15,6
6808,10/26/2018,2018,01,201801,42777,10,1924.06,2
6809,10/26/2018,2018,01,201801,42779,9,6194.81,13
6810,10/26/2018,2018,01,201801,42782,9,2542.74,2
6811,10/26/2018,2018,01,201801,42783,4,1929.45,13
6812,10/26/2018,2018,01,201801,42784,11,1388.37,9
6813,10/26/2018,2018,01,201801,42786,8,532.86,14
6814,10/26/2018,2018,01,201801,42795,12,399.4,9
6815,10/26/2018,2018,01,201801,42796,11,340.57,13
